"PERIODO","NOMBRE_FACULTAD","NOMBRE_PROGRAMA","JORNADA","MODALIDAD","NOMBRE_SEDE","ORIGEN_GEOGRAFICO","FECHA_NACIMIENTO","GENERO","ESTRATO","NOMBRE_ESTADO"
"PRIMER SEMESTRE DE 2024","CIENCIAS AGROPECUARIAS","INGENIERÍA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Oct-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","CIENCIAS AGROPECUARIAS","MEDICINA VETERINARIA Y ZOOTECNIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","23-May-94","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","21-Aug-03","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-Dec-01","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","30-Sep-00","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Dec-05","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","4-Sep-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","23-Apr-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMATICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","26-Mar-97","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2024","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ADMINISTRACIÓN DE EMPRESAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","20-May-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","30-Dec-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","25-Nov-00","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","INGENIERIA","INGENIERÍA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","2-Sep-02","F","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","INGENIERIA","INGENIERÍA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","4-Sep-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","INGENIERIA","INGENIERÍA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Nov-05","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS","BIOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","3-Dec-99","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS","BIOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","5-Dec-05","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","4-Jun-05","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","29-Jan-05","F","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-Mar-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS AGROPECUARIAS","INGENIERÍA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","1-May-99","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS AGROPECUARIAS","MEDICINA VETERINARIA Y ZOOTECNIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-May-99","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","3-Oct-97","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","11-Jun-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","30-Nov-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","8-Aug-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","29-Nov-98","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","5-Nov-00","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ECONOMIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Nov-01","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ADMINISTRACIÓN DE EMPRESAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","11-May-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","1-Aug-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","14-Dec-99","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","21-Nov-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","2-Oct-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Nov-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA DE SISTEMAS Y COMPUTACION","DIURNA","PRESENCIAL","TUNJA","TUNJA","10-May-06","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2024","INGENIERIA","INGENIERÍA ELECTRONICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","29-Nov-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2025","CIENCIAS","FISICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","27-Dec-04","F","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2025","CIENCIAS","FISICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","3-Sep-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","27-Oct-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","21-Jun-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","CIENCIAS AGROPECUARIAS","INGENIERÍA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","7-Nov-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2025","CIENCIAS AGROPECUARIAS","INGENIERÍA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-Oct-05","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","1-May-06","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","24-Apr-07","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMATICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Nov-04","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMATICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","7-Dec-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2025","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ECONOMIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","30-Jun-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","INGENIERIA","INGENIERÍA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","22-Oct-94","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2025","INGENIERIA","INGENIERÍA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","8-Aug-00","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2025","INGENIERIA","INGENIERÍA DE TRANSPORTE Y VIAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","17-Jun-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2025","INGENIERIA","INGENIERÍA DE SISTEMAS Y COMPUTACION","DIURNA","PRESENCIAL","TUNJA","TUNJA","16-Jul-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2025","INGENIERIA","INGENIERÍA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","11-Oct-98","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2019","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","18-Jan-01","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","4-Dec-97","F","3","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS AGROPECUARIAS","INGENIERIA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","13-Sep-96","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS AGROPECUARIAS","INGENIERIA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","14-May-98","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS AGROPECUARIAS","INGENIERIA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Feb-00","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS AGROPECUARIAS","INGENIERIA AGRONOMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","3-Jun-00","F","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","17-Jul-99","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES","DIURNA","PRESENCIAL","TUNJA","TUNJA","8-May-97","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION PREESCOLAR","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-Sep-94","F","3","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MUSICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","8-Jan-98","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA SALUD","ENFERMERIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","17-Sep-97","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA SALUD","PSICOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","18-Mar-96","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ECONOMIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","25-May-01","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","DERECHO Y CIENCIAS  SOCIALES","DERECHO","DIURNA","PRESENCIAL","TUNJA","TUNJA","24-Jul-83","F","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","27-May-97","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Oct-98","M","3","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Sep-99","F","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","12-Jul-98","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA DE SISTEMAS Y COMPUTACION","DIURNA","PRESENCIAL","TUNJA","TUNJA","16-Jan-01","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA DE TRANSPORTE Y VIAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","1-Sep-96","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","INGENIERIA","INGENIERIA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","20-Nov-00","F","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","9-Jul-99","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","3-Jan-99","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","31-Aug-98","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA","DIURNA","PRESENCIAL","TUNJA","TUNJA","11-Feb-00","F","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-May-00","F","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA SALUD","PSICOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","18-May-01","F","3","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA SALUD","PSICOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","11-Aug-87","F","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA SALUD","PSICOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","31-Mar-00","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ECONOMIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","27-Jun-98","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","DERECHO Y CIENCIAS  SOCIALES","DERECHO","DIURNA","PRESENCIAL","TUNJA","TUNJA","7-Feb-01","F","3","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","INGENIERIA","INGENIERIA DE SISTEMAS Y COMPUTACION","DIURNA","PRESENCIAL","TUNJA","TUNJA","19-Aug-98","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2021","CIENCIAS","BIOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Feb-99","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS","BIOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","20-May-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS","MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","24-Jun-01","F","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ADMINISTRACION DE EMPRESAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","10-Dec-01","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","INGENIERIA","INGENIERIA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","16-Oct-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","INGENIERIA","INGENIERIA CIVIL","DIURNA","PRESENCIAL","TUNJA","TUNJA","5-Apr-01","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","INGENIERIA","INGENIERIA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","20-Nov-00","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","INGENIERIA","INGENIERIA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","25-Oct-89","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","25-Oct-97","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2022","CIENCIAS AGROPECUARIAS","MEDICINA VETERINARIA Y ZOOTECNIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","16-Feb-90","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Jul-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Apr-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","29-Jul-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","30-Dec-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMÁTICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","20-Aug-00","F","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS","FISICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","21-Dec-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","4-Sep-02","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","15-Jan-99","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TUNJA","31-Jul-98","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MUSICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","31-Aug-97","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ECONOMIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","28-Jun-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ADMINISTRACION DE EMPRESAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","1-Jan-02","F","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","DERECHO Y CIENCIAS  SOCIALES","DERECHO","DIURNA","PRESENCIAL","TUNJA","TUNJA","5-Dec-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","INGENIERIA","INGENIERIA DE TRANSPORTE Y VIAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","25-Oct-02","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","INGENIERIA","INGENIERIA AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","TUNJA","18-May-02","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","17-May-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2023","CIENCIAS","FISICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","14-Nov-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2023","CIENCIAS","FISICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","6-Sep-00","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","CIENCIAS","QUIMICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","2-Nov-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA SALUD","PSICOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","26-Jan-99","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","CIENCIAS ECONOMICAS Y ADMINISTRATIVAS","ADMINISTRACION DE EMPRESAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","16-Nov-00","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","DERECHO Y CIENCIAS  SOCIALES","DERECHO","DIURNA","PRESENCIAL","TUNJA","TUNJA","2-Jan-03","F","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2023","INGENIERIA","INGENIERIA METALURGICA","DIURNA","PRESENCIAL","TUNJA","TUNJA","18-Jul-03","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2023","INGENIERIA","INGENIERIA DE TRANSPORTE Y VIAS","DIURNA","PRESENCIAL","TUNJA","TUNJA","10-Jun-02","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2023","CIENCIAS","BIOLOGIA","DIURNA","PRESENCIAL","TUNJA","TUNJA","31-Oct-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
